TimestampCollected,TAIR,DWPT,TAIRx,TAIRn,PRCP,RELH,PRES,SM02,WDIR,WSPD,WSMX,SRAD
2015-12-31,11.541738522353114,7.164544813367866,15.757905181034483,8.336139040086207,3.3220261437908496,78.158710933691,,,211.2504501442564,3.7724065375741125,6.273797186583742,165.23389658871181
2016-12-31,10.163538768460343,5.46713242185916,14.698881558196723,6.83178119125683,3.9286612021857925,76.40416684604773,,,211.95231955017957,3.5536882321255066,5.936288732716006,161.01628553687596
2017-12-31,10.208946737558183,6.36702225178575,14.557857711174783,7.096506816618911,4.489424657534247,80.1237374624192,,0.24129064685314683,213.18243705743046,3.5164595854072243,5.927152822742228,153.987299392751
2018-12-31,9.54479025837133,6.715105196835641,13.784110708410958,6.386899410328767,6.066027397260274,84.86915362340774,881.436881554992,0.2642659152660384,210.45718353326382,3.5152247593747687,5.9470445253495825,148.3699356058996
2019-12-31,10.352442696023697,6.626301611825691,14.799504542465755,6.98744699589041,5.064630136986301,80.45915705827429,880.1300901191266,0.25448679125534873,212.13040936540793,3.376347170007352,5.7160366916884335,157.92990128997133
2020-12-31,9.691305352605168,6.47429811371571,13.91952720035519,6.559862632158469,5.888524590163934,83.04122594421374,880.177892744575,0.36236942773127157,196.98260573273419,3.5501363228004177,6.021182119012795,142.67588884607443
2021-12-31,9.713178928968457,6.0559373693404055,13.931892942465755,6.474538926027398,4.242931506849315,81.02110549520067,880.3278040863058,0.3689299303216286,191.83998120976014,3.2866974512809315,5.642681672620287,157.44116358662393
2022-12-31,9.220859530490072,4.696246207521964,13.983205466509434,5.563791252075472,5.546132075471698,76.57419407394543,879.671103333529,0.3641423269603907,202.80301293988774,3.588813545257823,6.133089468689744,183.4310046976835
